DateTime,Temperature (°C),Humidity (%),WindSpeed (km/h),CloudCover (%),Visibility (km),Rain (mm),Thunderstorm,LaunchSite,SuitableForLaunch
2015-02-24 14:30:00,25.38,27,23.24,50,14.57,0.53,0,KSC LC 39A,1
2015-02-25 14:30:00,17.66,40,19.72,15,8.24,0.31,0,CCSFS SLC 40,1
2015-02-26 14:30:00,25.6,96,18.53,17,12.39,1.45,0,CCSFS SLC 40,1
2015-02-27 14:30:00,23.18,78,1.93,46,6.11,0.05,0,KSC LC 39A,1
2015-02-28 14:30:00,20.65,69,10.14,55,14.77,0.55,0,KSC LC 39A,1
2015-03-01 14:30:00,13.27,88,26.19,27,14.06,0.06,0,CCSFS SLC 40,1
2015-03-02 14:30:00,32.17,89,24.15,81,10.45,0.76,0,CCSFS SLC 40,1
2015-03-03 14:30:00,21.24,49,8.0,77,13.33,0.6,0,CCSFS SLC 40,1
2015-03-04 14:30:00,14.87,36,4.4,55,12.9,1.08,0,KSC LC 39A,1
2015-03-05 14:30:00,19.19,94,12.57,36,9.51,1.43,0,VAFB SLC 4E,1
2015-03-06 14:30:00,20.35,39,9.96,15,10.11,0.78,0,CCSFS SLC 40,1
2015-03-07 14:30:00,30.69,67,19.1,84,16.68,0.43,0,CCSFS SLC 40,1
2015-03-08 14:30:00,28.34,92,27.06,64,16.58,1.31,0,CCSFS SLC 40,1
2015-03-09 14:30:00,29.23,21,10.16,59,12.58,0.91,0,VAFB SLC 4E,1
2015-03-10 14:30:00,10.28,56,1.74,60,16.05,0.83,0,CCSFS SLC 40,1
2015-03-11 14:30:00,20.4,20,25.13,10,12.31,0.28,0,VAFB SLC 4E,1
2015-03-12 14:30:00,22.03,23,1.06,74,17.92,0.06,0,CCSFS SLC 40,1
2015-03-13 14:30:00,10.48,73,26.68,65,10.66,0.69,0,KSC LC 39A,1
2015-03-14 14:30:00,16.5,44,18.61,31,18.98,0.79,0,VAFB SLC 4E,1
2015-03-15 14:30:00,29.01,22,26.37,18,13.59,0.19,0,KSC LC 39A,1
2015-03-16 14:30:00,13.43,28,5.59,55,13.5,0.09,0,CCSFS SLC 40,1
2015-03-17 14:30:00,23.38,95,1.14,4,15.39,0.32,0,KSC LC 39A,1
2015-03-18 14:30:00,15.38,93,13.67,2,10.77,0.09,0,VAFB SLC 4E,1
2015-03-19 14:30:00,10.3,53,12.62,27,16.14,0.08,0,CCSFS SLC 40,1
2015-03-20 14:30:00,16.03,62,9.28,89,10.49,0.67,0,KSC LC 39A,1
2015-03-21 14:30:00,34.4,93,26.81,86,11.57,1.22,0,VAFB SLC 4E,1
2015-03-22 14:30:00,30.04,41,23.03,93,15.45,1.0,0,VAFB SLC 4E,1
2015-03-23 14:30:00,33.99,89,18.52,71,11.3,1.02,0,VAFB SLC 4E,1
2015-03-24 14:30:00,22.2,21,4.56,99,8.8,0.39,0,KSC LC 39A,1
2015-03-25 14:30:00,12.74,85,20.56,28,18.21,0.02,0,VAFB SLC 4E,1
2015-03-26 14:30:00,23.7,51,20.36,76,18.91,0.68,0,CCSFS SLC 40,1
2015-03-27 14:30:00,21.36,35,11.9,58,14.77,0.57,0,CCSFS SLC 40,1
2015-03-28 14:30:00,31.11,95,25.89,24,17.36,1.42,0,VAFB SLC 4E,1
2015-03-29 14:30:00,12.45,20,4.68,21,19.81,0.11,0,VAFB SLC 4E,1
2015-03-30 14:30:00,22.21,91,7.49,96,14.61,1.16,0,CCSFS SLC 40,1
2015-03-31 14:30:00,13.75,67,1.77,70,18.72,0.58,0,CCSFS SLC 40,1
2015-04-01 14:30:00,18.12,69,22.27,22,11.03,1.24,0,VAFB SLC 4E,1
2015-04-02 14:30:00,28.43,32,17.41,69,15.81,0.74,0,CCSFS SLC 40,1
2015-04-03 14:30:00,21.9,34,8.82,78,6.78,1.23,0,VAFB SLC 4E,1
2015-04-04 14:30:00,19.4,72,4.59,78,17.05,0.7,0,KSC LC 39A,1
2015-04-05 14:30:00,19.86,63,1.12,39,17.62,0.6,0,VAFB SLC 4E,1
2015-04-06 14:30:00,21.49,27,4.67,97,11.62,1.45,0,VAFB SLC 4E,1
2015-04-07 14:30:00,29.63,93,12.69,13,14.95,0.55,0,KSC LC 39A,1
2015-04-08 14:30:00,32.3,65,6.92,28,18.02,1.21,0,VAFB SLC 4E,1
2015-04-09 14:30:00,33.88,88,7.25,15,18.37,0.1,0,VAFB SLC 4E,1
2015-04-10 14:30:00,29.67,38,24.52,92,7.49,0.09,0,KSC LC 39A,1
2015-04-11 14:30:00,17.89,57,14.42,86,17.58,0.66,0,CCSFS SLC 40,1
2015-04-12 14:30:00,27.2,30,20.42,9,9.84,0.88,0,CCSFS SLC 40,1
2015-04-13 14:30:00,20.94,62,1.0,46,16.18,0.91,0,CCSFS SLC 40,1
2015-04-14 14:30:00,16.37,39,10.22,3,10.55,0.05,0,CCSFS SLC 40,1
2015-04-15 14:30:00,31.02,39,13.42,11,6.79,1.05,0,CCSFS SLC 40,1
2015-04-16 14:30:00,10.96,40,5.22,41,8.94,0.19,0,KSC LC 39A,1
2015-04-17 14:30:00,32.54,76,3.37,97,11.72,1.43,0,KSC LC 39A,1
2015-04-18 14:30:00,21.54,69,24.37,3,16.38,0.5,0,VAFB SLC 4E,1
2015-04-19 14:30:00,25.93,93,26.3,83,7.41,0.39,0,CCSFS SLC 40,1
2015-04-20 14:30:00,26.48,45,2.21,91,17.38,0.44,0,KSC LC 39A,1
2015-04-21 14:30:00,32.38,49,9.77,91,19.96,1.41,0,KSC LC 39A,1
2015-04-22 14:30:00,25.92,92,26.83,5,17.04,0.72,0,CCSFS SLC 40,1
2015-04-23 14:30:00,25.35,50,2.33,13,12.63,0.65,0,KSC LC 39A,1
2015-04-24 14:30:00,11.67,61,18.02,34,13.95,0.85,0,VAFB SLC 4E,1
2015-04-25 14:30:00,22.96,87,27.22,46,6.09,1.4,0,VAFB SLC 4E,1
2015-04-26 14:30:00,13.75,80,27.39,57,8.93,0.46,0,CCSFS SLC 40,1
2015-04-27 14:30:00,28.44,80,13.19,64,18.59,0.27,0,CCSFS SLC 40,1
2015-04-28 14:30:00,22.81,89,4.56,18,6.3,0.89,0,CCSFS SLC 40,1
2015-04-29 14:30:00,27.01,97,5.66,56,18.67,0.74,0,VAFB SLC 4E,1
2015-04-30 14:30:00,11.04,87,24.91,64,7.59,0.09,0,KSC LC 39A,1
2015-05-01 14:30:00,12.12,36,25.53,12,7.86,0.78,0,VAFB SLC 4E,1
2015-05-02 14:30:00,27.91,38,17.02,7,8.45,0.84,0,CCSFS SLC 40,1
2015-05-03 14:30:00,11.8,70,21.45,17,17.19,1.04,0,KSC LC 39A,1
2015-05-04 14:30:00,11.78,89,20.72,34,12.69,1.49,0,VAFB SLC 4E,1
2015-05-05 14:30:00,10.3,82,18.53,86,8.03,0.63,0,CCSFS SLC 40,1
2015-05-06 14:30:00,33.91,94,23.16,25,15.62,0.77,0,CCSFS SLC 40,1
2015-05-07 14:30:00,28.44,99,19.19,37,19.17,0.11,0,KSC LC 39A,1
2015-05-08 14:30:00,18.83,49,14.95,83,14.01,1.25,0,VAFB SLC 4E,1
2015-05-09 14:30:00,17.41,44,6.63,65,7.38,0.15,0,KSC LC 39A,1
2015-05-10 14:30:00,18.74,94,20.83,25,6.77,1.4,0,KSC LC 39A,1
2015-05-11 14:30:00,29.37,90,13.26,56,17.14,0.52,0,VAFB SLC 4E,1
2015-05-12 14:30:00,26.53,45,8.25,99,14.77,0.51,0,VAFB SLC 4E,1
2015-05-13 14:30:00,14.63,75,22.45,24,18.92,0.49,0,VAFB SLC 4E,1
2015-05-14 14:30:00,14.35,41,19.51,29,13.66,1.43,0,KSC LC 39A,1
2015-05-15 14:30:00,12.46,38,26.25,81,6.87,1.47,0,KSC LC 39A,1
2015-05-16 14:30:00,26.51,50,4.63,6,11.65,1.46,0,VAFB SLC 4E,1
2015-05-17 14:30:00,29.11,45,18.18,26,15.21,1.06,0,VAFB SLC 4E,1
2015-05-18 14:30:00,16.63,61,6.84,10,11.39,0.17,0,KSC LC 39A,1
2015-05-19 14:30:00,10.52,60,25.3,7,19.99,0.58,0,VAFB SLC 4E,1
2015-05-20 14:30:00,12.05,42,2.79,10,11.68,0.43,0,CCSFS SLC 40,1
2015-05-21 14:30:00,34.2,66,18.37,87,13.65,1.06,0,VAFB SLC 4E,1
2015-05-22 14:30:00,17.39,32,22.15,29,9.16,0.74,0,CCSFS SLC 40,1
2015-05-23 14:30:00,29.23,85,9.94,93,8.13,0.92,0,CCSFS SLC 40,1
2015-05-24 14:30:00,25.62,85,26.72,14,15.03,0.01,0,KSC LC 39A,1
2015-05-25 14:30:00,19.55,35,23.82,55,14.24,1.17,0,KSC LC 39A,1
2015-05-26 14:30:00,15.14,92,8.25,34,6.06,1.43,0,KSC LC 39A,1
2015-05-27 14:30:00,13.03,47,0.21,38,9.99,1.0,0,VAFB SLC 4E,1
2015-05-28 14:30:00,25.38,96,8.31,23,15.01,1.28,0,KSC LC 39A,1
2015-05-29 14:30:00,29.37,54,7.88,7,17.37,0.72,0,VAFB SLC 4E,1
2015-05-30 14:30:00,26.1,60,24.92,42,10.37,0.03,0,KSC LC 39A,1
2015-05-31 14:30:00,23.26,96,27.08,41,15.06,1.49,0,CCSFS SLC 40,1
2015-06-01 14:30:00,11.05,50,1.97,83,9.71,0.09,0,KSC LC 39A,1
2015-06-02 14:30:00,34.21,51,13.2,40,15.67,0.29,0,CCSFS SLC 40,1
2015-06-03 14:30:00,29.97,73,15.35,46,15.77,0.08,0,VAFB SLC 4E,1
2015-06-04 14:30:00,17.32,91,2.6,25,7.82,0.94,0,KSC LC 39A,1
2015-06-05 14:30:00,34.5,78,10.57,51,15.31,0.87,0,KSC LC 39A,1
2015-06-06 14:30:00,25.05,60,8.88,87,10.67,0.31,0,CCSFS SLC 40,1
2015-06-07 14:30:00,24.56,85,15.01,21,8.42,1.43,0,KSC LC 39A,1
2015-06-08 14:30:00,28.7,73,18.51,4,13.01,1.37,0,VAFB SLC 4E,1
2015-06-09 14:30:00,30.29,59,19.7,14,12.33,0.42,0,CCSFS SLC 40,1
2015-06-10 14:30:00,26.41,47,3.83,35,16.83,0.99,0,VAFB SLC 4E,1
2015-06-11 14:30:00,13.2,56,22.76,62,7.18,1.28,0,VAFB SLC 4E,1
2015-06-12 14:30:00,18.46,84,19.0,92,17.06,0.54,0,CCSFS SLC 40,1
2015-06-13 14:30:00,33.2,93,24.89,78,7.49,0.38,0,VAFB SLC 4E,1
2015-06-14 14:30:00,15.62,74,12.58,90,8.9,0.38,0,KSC LC 39A,1
2015-06-15 14:30:00,19.3,23,25.03,48,13.22,1.23,0,VAFB SLC 4E,1
2015-06-16 14:30:00,20.8,29,24.24,54,12.48,0.69,0,KSC LC 39A,1
2015-06-17 14:30:00,20.99,66,12.28,71,19.84,1.07,0,CCSFS SLC 40,1
2015-06-18 14:30:00,25.32,94,10.67,59,14.25,0.98,0,KSC LC 39A,1
2015-06-19 14:30:00,33.58,33,26.12,56,10.58,0.46,0,VAFB SLC 4E,1
2015-06-20 14:30:00,16.02,57,20.02,28,18.6,0.31,0,KSC LC 39A,1
2015-06-21 14:30:00,13.04,31,25.99,18,10.37,0.19,0,VAFB SLC 4E,1
2015-06-22 14:30:00,14.94,64,22.32,94,9.83,0.04,0,KSC LC 39A,1
2015-06-23 14:30:00,32.17,36,17.06,72,12.92,0.12,0,CCSFS SLC 40,1
2015-06-24 14:30:00,26.15,99,3.24,9,18.78,0.38,0,CCSFS SLC 40,1
2015-06-25 14:30:00,17.15,54,8.16,9,15.92,1.07,0,KSC LC 39A,1
2015-06-26 14:30:00,30.4,85,27.13,96,15.48,0.23,0,CCSFS SLC 40,1
2015-06-27 14:30:00,31.53,94,8.94,88,16.17,0.79,0,KSC LC 39A,1
2015-06-28 14:30:00,31.16,60,2.61,56,15.23,0.37,0,VAFB SLC 4E,1
2015-06-29 14:30:00,32.97,86,19.81,53,16.64,0.77,0,KSC LC 39A,1
2015-06-30 14:30:00,16.31,48,20.55,55,8.7,1.13,0,VAFB SLC 4E,1
2015-07-01 14:30:00,28.88,37,7.99,67,8.48,0.4,0,KSC LC 39A,1
2015-07-02 14:30:00,21.51,39,8.33,68,11.07,0.52,0,VAFB SLC 4E,1
2015-07-03 14:30:00,31.05,33,13.13,86,17.91,1.08,0,CCSFS SLC 40,1
2015-07-04 14:30:00,28.21,53,0.61,54,16.0,0.82,0,KSC LC 39A,1
2015-07-05 14:30:00,29.41,68,22.1,68,13.93,0.14,0,CCSFS SLC 40,1
2015-07-06 14:30:00,26.4,73,8.88,71,6.27,1.14,0,CCSFS SLC 40,1
2015-07-07 14:30:00,14.44,50,23.91,80,9.3,0.42,0,VAFB SLC 4E,1
2015-07-08 14:30:00,23.63,77,22.47,0,17.25,0.58,0,CCSFS SLC 40,1
2015-07-09 14:30:00,34.62,61,18.52,11,9.39,0.37,0,VAFB SLC 4E,1
2015-07-10 14:30:00,33.43,77,9.1,34,16.22,0.82,0,CCSFS SLC 40,1
2015-07-11 14:30:00,11.08,49,14.46,77,8.58,1.06,0,CCSFS SLC 40,1
2015-07-12 14:30:00,14.12,44,12.46,81,14.49,1.2,0,KSC LC 39A,1
2015-07-13 14:30:00,13.29,82,9.49,73,14.79,1.38,0,KSC LC 39A,1
2015-07-14 14:30:00,28.15,38,23.75,78,16.53,0.54,0,VAFB SLC 4E,1
2015-07-15 14:30:00,30.44,91,13.54,32,12.14,1.4,0,CCSFS SLC 40,1
2015-07-16 14:30:00,15.34,27,23.32,82,14.86,0.93,0,CCSFS SLC 40,1
2015-07-17 14:30:00,22.65,22,2.95,97,12.82,0.58,0,KSC LC 39A,1
2015-07-18 14:30:00,31.02,86,3.95,24,19.26,1.33,0,VAFB SLC 4E,1
2015-07-19 14:30:00,28.32,36,27.36,15,13.31,0.87,0,KSC LC 39A,1
2015-07-20 14:30:00,23.56,33,16.46,7,8.93,0.68,0,CCSFS SLC 40,1
2015-07-21 14:30:00,24.76,28,14.27,34,15.35,0.02,0,VAFB SLC 4E,1
2015-07-22 14:30:00,22.71,81,14.65,84,13.68,1.08,0,CCSFS SLC 40,1
2015-07-23 14:30:00,17.44,40,6.03,82,17.25,0.12,0,KSC LC 39A,1
2015-07-24 14:30:00,24.13,95,20.12,45,8.48,0.43,0,VAFB SLC 4E,1
2015-07-25 14:30:00,27.22,56,2.37,10,9.65,1.44,0,KSC LC 39A,1
2015-07-26 14:30:00,31.83,30,16.05,60,18.9,0.23,0,CCSFS SLC 40,1
2015-07-27 14:30:00,25.91,39,15.98,43,19.02,0.47,0,CCSFS SLC 40,1
2015-07-28 14:30:00,29.03,54,25.6,10,12.19,1.4,0,KSC LC 39A,1
2015-07-29 14:30:00,14.0,72,14.73,10,6.67,0.51,0,CCSFS SLC 40,1
2015-07-30 14:30:00,21.54,66,3.84,21,10.29,0.49,0,KSC LC 39A,1
2015-07-31 14:30:00,10.23,94,16.04,84,9.46,0.97,0,KSC LC 39A,1
2015-08-01 14:30:00,16.17,71,2.56,90,11.81,0.2,0,VAFB SLC 4E,1
2015-08-02 14:30:00,28.16,27,5.71,81,10.45,1.46,0,CCSFS SLC 40,1
2015-08-03 14:30:00,34.8,23,0.87,61,17.61,0.41,0,CCSFS SLC 40,1
2015-08-04 14:30:00,12.48,46,14.37,47,6.04,1.18,0,KSC LC 39A,1
2015-08-05 14:30:00,20.04,63,2.37,93,15.02,0.43,0,VAFB SLC 4E,1
2015-08-06 14:30:00,30.0,59,13.14,62,15.3,0.41,0,KSC LC 39A,1
2015-08-07 14:30:00,15.1,66,26.12,50,15.25,0.09,0,CCSFS SLC 40,1
2015-08-08 14:30:00,23.88,63,20.15,44,13.29,0.18,0,VAFB SLC 4E,1
2015-08-09 14:30:00,28.33,67,2.17,32,14.56,0.78,0,VAFB SLC 4E,1
2015-08-10 14:30:00,25.4,71,6.28,84,17.35,0.87,0,KSC LC 39A,1
2015-08-11 14:30:00,14.7,87,18.86,59,16.98,1.22,0,KSC LC 39A,1
2015-08-12 14:30:00,18.88,30,25.05,1,6.48,0.09,0,VAFB SLC 4E,1
2015-08-13 14:30:00,29.59,96,0.92,12,6.43,0.53,0,CCSFS SLC 40,1
2015-08-14 14:30:00,23.86,92,22.75,65,17.75,0.3,0,CCSFS SLC 40,1
2015-08-15 14:30:00,10.13,23,15.73,56,14.05,0.54,0,VAFB SLC 4E,1
2015-08-16 14:30:00,29.02,95,15.29,42,19.4,0.53,0,KSC LC 39A,1
2015-08-17 14:30:00,10.88,92,26.82,44,12.04,0.53,0,KSC LC 39A,1
2015-08-18 14:30:00,28.64,96,20.93,30,8.47,0.46,0,CCSFS SLC 40,1
2015-08-19 14:30:00,15.06,67,23.8,9,12.63,1.15,0,CCSFS SLC 40,1
2015-08-20 14:30:00,33.95,45,9.91,22,12.11,1.03,0,VAFB SLC 4E,1
2015-08-21 14:30:00,19.2,96,15.52,85,13.24,0.51,0,CCSFS SLC 40,1
2015-08-22 14:30:00,18.17,58,17.23,28,17.31,0.22,0,CCSFS SLC 40,1
2015-08-23 14:30:00,13.72,77,9.0,96,15.18,0.78,0,KSC LC 39A,1
2015-08-24 14:30:00,17.64,38,15.97,30,8.59,1.38,0,KSC LC 39A,1
2015-08-25 14:30:00,31.92,96,6.63,77,16.28,0.19,0,CCSFS SLC 40,1
2015-08-26 14:30:00,34.91,96,4.01,73,14.29,1.13,0,KSC LC 39A,1
2015-08-27 14:30:00,19.21,77,10.47,17,14.1,0.9,0,KSC LC 39A,1
2015-08-28 14:30:00,21.22,47,20.7,10,15.5,0.88,0,KSC LC 39A,1
2015-08-29 14:30:00,28.05,85,25.65,46,13.9,1.4,0,CCSFS SLC 40,1
2015-08-30 14:30:00,32.15,29,12.82,2,12.41,1.43,0,KSC LC 39A,1
2015-08-31 14:30:00,24.83,96,18.0,1,14.97,0.37,0,CCSFS SLC 40,1
2015-09-01 14:30:00,19.79,77,2.89,53,16.13,1.21,0,CCSFS SLC 40,1
2015-09-02 14:30:00,20.32,92,25.32,71,9.16,0.93,0,VAFB SLC 4E,1
2015-09-03 14:30:00,27.39,33,15.92,30,12.96,0.61,0,VAFB SLC 4E,1
2015-09-04 14:30:00,10.08,34,21.85,7,12.41,1.0,0,VAFB SLC 4E,1
2015-09-05 14:30:00,25.49,52,22.24,42,6.56,1.43,0,CCSFS SLC 40,1
2015-09-06 14:30:00,18.89,36,7.18,47,17.68,0.78,0,VAFB SLC 4E,1
2015-09-07 14:30:00,29.85,43,14.82,1,11.28,1.41,0,KSC LC 39A,1
2015-09-08 14:30:00,12.32,49,26.89,21,7.02,0.96,0,VAFB SLC 4E,1
2015-09-09 14:30:00,24.71,81,2.51,4,12.41,0.72,0,CCSFS SLC 40,1
2015-09-10 14:30:00,22.02,32,19.13,6,8.26,0.97,0,KSC LC 39A,1
2015-09-11 14:30:00,26.06,81,26.94,19,15.86,0.9,0,KSC LC 39A,1
2015-09-12 14:30:00,11.62,66,8.42,91,14.0,0.63,0,KSC LC 39A,1
2015-09-13 14:30:00,24.5,35,24.12,76,9.78,0.84,0,VAFB SLC 4E,1
2015-09-14 14:30:00,24.04,85,26.14,1,19.31,1.05,0,VAFB SLC 4E,1
2015-09-15 14:30:00,24.02,62,20.92,31,10.08,1.26,0,VAFB SLC 4E,1
2015-09-16 14:30:00,25.09,27,6.48,89,13.77,0.46,0,VAFB SLC 4E,1
2015-09-17 14:30:00,26.91,22,9.35,2,17.22,0.02,0,KSC LC 39A,1
2015-09-18 14:30:00,30.12,31,1.0,40,13.19,0.83,0,CCSFS SLC 40,1
2015-09-19 14:30:00,16.75,35,23.28,41,19.45,0.73,0,VAFB SLC 4E,1
2015-09-20 14:30:00,30.63,97,23.79,76,17.81,0.08,0,CCSFS SLC 40,1
2015-09-21 14:30:00,22.46,99,17.72,84,18.89,0.95,0,KSC LC 39A,1
2015-09-22 14:30:00,11.93,78,9.87,44,11.22,1.41,0,CCSFS SLC 40,1
2015-09-23 14:30:00,11.46,68,2.15,86,13.68,0.6,0,CCSFS SLC 40,1
2015-09-24 14:30:00,18.36,82,21.09,70,17.76,1.34,0,VAFB SLC 4E,1
2015-09-25 14:30:00,29.62,81,20.34,16,18.65,1.22,0,VAFB SLC 4E,1
2015-09-26 14:30:00,27.69,68,25.55,91,19.22,0.24,0,KSC LC 39A,1
2015-09-27 14:30:00,29.72,70,20.45,46,18.31,1.18,0,VAFB SLC 4E,1
2015-09-28 14:30:00,22.93,52,23.2,93,16.23,0.78,0,CCSFS SLC 40,1
2015-09-29 14:30:00,21.0,49,20.89,68,6.34,1.38,0,CCSFS SLC 40,1
2015-09-30 14:30:00,13.69,78,17.66,23,10.41,0.28,0,CCSFS SLC 40,1
2015-10-01 14:30:00,18.2,95,11.96,70,7.81,0.19,0,CCSFS SLC 40,1
2015-10-02 14:30:00,20.85,34,25.26,33,8.17,0.36,0,VAFB SLC 4E,1
2015-10-03 14:30:00,12.22,42,18.23,49,10.07,0.09,0,KSC LC 39A,1
2015-10-04 14:30:00,15.52,97,11.15,41,7.05,0.48,0,VAFB SLC 4E,1
2015-10-05 14:30:00,24.96,64,2.34,32,9.4,0.42,0,CCSFS SLC 40,1
2015-10-06 14:30:00,28.39,81,8.14,26,19.4,0.62,0,KSC LC 39A,1
2015-10-07 14:30:00,34.96,98,15.22,77,10.37,0.69,0,KSC LC 39A,1
2015-10-08 14:30:00,33.33,90,7.72,58,8.24,0.22,0,CCSFS SLC 40,1
2015-10-09 14:30:00,26.06,34,6.19,18,16.06,0.93,0,CCSFS SLC 40,1
2015-10-10 14:30:00,20.53,65,14.77,75,17.6,0.34,0,VAFB SLC 4E,1
2015-10-11 14:30:00,25.9,83,4.75,2,10.4,0.18,0,KSC LC 39A,1
2015-10-12 14:30:00,29.64,65,22.41,70,9.9,1.06,0,KSC LC 39A,1
2015-10-13 14:30:00,12.96,75,13.56,98,9.38,0.03,0,VAFB SLC 4E,1
2015-10-14 14:30:00,20.25,63,16.07,24,11.51,0.55,0,CCSFS SLC 40,1
2015-10-15 14:30:00,31.0,94,4.13,14,7.22,0.22,0,KSC LC 39A,1
2015-10-16 14:30:00,19.6,48,9.09,82,15.37,1.32,0,VAFB SLC 4E,1
2015-10-17 14:30:00,24.3,81,11.48,59,17.51,1.24,0,KSC LC 39A,1
2015-10-18 14:30:00,24.69,71,22.63,82,15.29,0.09,0,VAFB SLC 4E,1
2015-10-19 14:30:00,14.61,73,21.56,22,11.9,0.83,0,KSC LC 39A,1
2015-10-20 14:30:00,19.06,76,6.24,10,10.05,0.44,0,CCSFS SLC 40,1
2015-10-21 14:30:00,18.36,85,17.25,58,11.73,0.29,0,CCSFS SLC 40,1
2015-10-22 14:30:00,10.65,41,6.82,84,11.93,0.47,0,KSC LC 39A,1
2015-10-23 14:30:00,10.6,39,27.67,33,15.32,1.22,0,KSC LC 39A,1
2015-10-24 14:30:00,30.79,52,26.66,6,18.99,0.09,0,KSC LC 39A,1
2015-10-25 14:30:00,16.83,91,15.77,43,6.99,0.97,0,VAFB SLC 4E,1
2015-10-26 14:30:00,22.95,44,19.57,90,19.35,1.37,0,CCSFS SLC 40,1
2015-10-27 14:30:00,17.47,65,22.44,63,18.74,0.67,0,VAFB SLC 4E,1
2015-10-28 14:30:00,33.52,92,20.19,22,7.65,1.35,0,CCSFS SLC 40,1
2015-10-29 14:30:00,16.48,76,19.6,57,8.57,1.36,0,CCSFS SLC 40,1
2015-10-30 14:30:00,20.74,24,26.84,19,10.36,0.91,0,VAFB SLC 4E,1
2015-10-31 14:30:00,31.82,74,16.7,26,13.84,0.68,0,CCSFS SLC 40,1
2015-11-01 14:30:00,31.05,80,17.82,59,7.88,1.11,0,CCSFS SLC 40,1
2015-11-02 14:30:00,14.65,27,23.78,7,8.8,1.37,0,KSC LC 39A,1
2015-11-03 14:30:00,30.07,35,18.76,66,18.64,1.02,0,VAFB SLC 4E,1
2015-11-04 14:30:00,21.45,67,20.52,1,7.53,0.31,0,VAFB SLC 4E,1
2015-11-05 14:30:00,22.07,80,6.56,21,11.58,1.23,0,CCSFS SLC 40,1
2015-11-06 14:30:00,13.34,34,10.4,69,16.68,1.43,0,VAFB SLC 4E,1
2015-11-07 14:30:00,12.02,84,4.12,35,18.44,0.62,0,CCSFS SLC 40,1
2015-11-08 14:30:00,28.2,41,14.16,23,10.7,1.05,0,CCSFS SLC 40,1
2015-11-09 14:30:00,22.41,22,12.76,11,8.3,0.78,0,VAFB SLC 4E,1
2015-11-10 14:30:00,20.92,73,27.92,80,16.32,0.17,0,CCSFS SLC 40,1
2015-11-11 14:30:00,28.24,33,17.11,21,16.82,0.52,0,KSC LC 39A,1
2015-11-12 14:30:00,29.14,55,22.02,82,19.72,0.25,0,VAFB SLC 4E,1
2015-11-13 14:30:00,13.97,86,9.35,72,7.95,1.01,0,VAFB SLC 4E,1
2015-11-14 14:30:00,25.26,29,23.28,75,15.93,0.87,0,CCSFS SLC 40,1
2015-11-15 14:30:00,13.38,68,17.22,95,11.84,0.05,0,VAFB SLC 4E,1
2015-11-16 14:30:00,28.78,84,19.52,94,18.8,0.09,0,VAFB SLC 4E,1
2015-11-17 14:30:00,26.42,76,8.24,80,11.71,0.39,0,KSC LC 39A,1
2015-11-18 14:30:00,33.92,46,15.36,22,12.24,1.12,0,KSC LC 39A,1
2015-11-19 14:30:00,11.72,94,17.75,73,7.78,0.19,0,VAFB SLC 4E,1
2015-11-20 14:30:00,11.43,24,16.49,62,10.49,0.31,0,CCSFS SLC 40,1
2015-11-21 14:30:00,17.05,90,25.63,29,11.61,1.36,0,KSC LC 39A,1
2015-11-22 14:30:00,16.54,76,25.15,18,6.25,0.82,0,KSC LC 39A,1
2015-11-23 14:30:00,16.17,34,27.19,25,12.13,0.93,0,KSC LC 39A,1
2015-11-24 14:30:00,32.66,95,18.69,89,10.71,0.68,0,CCSFS SLC 40,1
2015-11-25 14:30:00,16.24,49,27.21,10,17.25,0.45,0,VAFB SLC 4E,1
2015-11-26 14:30:00,16.8,39,23.31,19,7.5,0.37,0,VAFB SLC 4E,1
2015-11-27 14:30:00,28.98,56,7.58,55,16.64,0.88,0,KSC LC 39A,1
2015-11-28 14:30:00,21.24,22,11.97,44,16.0,0.71,0,VAFB SLC 4E,1
2015-11-29 14:30:00,29.42,92,6.67,67,9.38,0.6,0,KSC LC 39A,1
2015-11-30 14:30:00,11.63,60,0.12,46,7.17,1.04,0,KSC LC 39A,1
2015-12-01 14:30:00,22.19,58,5.27,75,17.79,0.61,0,CCSFS SLC 40,1
2015-12-02 14:30:00,10.84,45,0.11,88,9.49,0.06,0,CCSFS SLC 40,1
2015-12-03 14:30:00,11.57,21,20.16,57,8.04,1.26,0,KSC LC 39A,1
2015-12-04 14:30:00,32.66,42,11.91,9,11.03,0.48,0,CCSFS SLC 40,1
2015-12-05 14:30:00,13.48,42,8.75,21,11.61,1.42,0,CCSFS SLC 40,1
2015-12-06 14:30:00,23.31,35,21.33,70,10.57,1.32,0,CCSFS SLC 40,1
2015-12-07 14:30:00,20.28,28,23.31,23,19.67,0.35,0,VAFB SLC 4E,1
2015-12-08 14:30:00,18.68,32,27.31,65,18.33,1.45,0,VAFB SLC 4E,1
2015-12-09 14:30:00,32.5,47,17.98,95,18.22,1.28,0,CCSFS SLC 40,1
2015-12-10 14:30:00,10.55,46,12.92,84,11.58,1.48,0,VAFB SLC 4E,1
2015-12-11 14:30:00,26.59,70,8.55,60,19.48,1.02,0,KSC LC 39A,1
2015-12-12 14:30:00,34.08,83,6.22,6,15.58,1.4,0,KSC LC 39A,1
2015-12-13 14:30:00,24.0,71,5.96,71,17.65,1.04,0,CCSFS SLC 40,1
2015-12-14 14:30:00,33.42,57,11.46,37,13.01,1.28,0,CCSFS SLC 40,1
